Date,Content,Video title,Video publish time,Duration,Views
4/8/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2926
4/9/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3303
4/10/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2916
4/11/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2705
4/12/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2509
4/13/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2934
4/14/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2942
4/15/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2851
4/16/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2685
4/17/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2143
4/18/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2286
4/19/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2612
4/20/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2448
4/21/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2607
4/22/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2644
4/23/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2688
4/24/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2676
4/25/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2721
4/26/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2470
4/27/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2610
4/28/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2863
4/29/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2838
4/30/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2697
5/1/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2897
5/2/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2768
5/3/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2442
5/4/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2888
5/5/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3276
5/6/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2958
5/7/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2986
5/8/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3134
5/9/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3175
5/10/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2774
5/11/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3138
5/12/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3135
5/13/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3240
5/14/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3289
5/15/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3105
5/16/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3000
5/17/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2566
5/18/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2661
5/19/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2851
5/20/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2892
5/21/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2670
5/22/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2469
5/23/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2451
5/24/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2101
5/25/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2358
5/26/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2463
5/27/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2512
5/28/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2559
5/29/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2772
5/30/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2761
5/31/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2250
6/1/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2569
6/2/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2728
6/3/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2865
6/4/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2686
6/5/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2549
6/6/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2561
6/7/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2394
6/8/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2563
6/9/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2584
6/10/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2519
6/11/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2480
6/12/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2638
6/13/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2806
6/14/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2896
6/15/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2999
6/16/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2944
6/17/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2911
6/18/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2875
6/19/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2935
6/20/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2910
6/21/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2757
6/22/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2827
6/23/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2990
6/24/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3033
6/25/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3082
6/26/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3063
6/27/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2826
6/28/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2617
6/29/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3040
6/30/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3059
7/1/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2906
7/2/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2985
7/3/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3163
7/4/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3026
7/5/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,2914
7/6/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3133
7/7/2025,gsYQX9lDkBw,SUGARCANE - Kung Maging Akin Ka (Official Lyric Video),13-Feb-21,254,3059
6/10/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/11/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/12/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/13/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/14/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/15/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/16/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/17/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/18/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/19/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/20/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/21/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/22/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/23/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/24/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/25/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/26/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/27/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/28/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/29/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
6/30/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/1/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/2/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/3/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/4/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/5/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/6/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/7/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/8/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/9/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/10/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/11/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/12/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/13/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/14/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/15/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/16/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/17/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/18/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/19/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/20/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/21/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/22/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/23/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/24/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/25/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/26/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/27/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/28/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/29/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/30/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
7/31/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/1/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/2/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/3/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/4/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/5/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/6/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/7/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/8/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/9/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/10/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/11/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/12/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/13/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/14/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/15/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/16/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/17/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/18/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/19/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/20/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/21/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/22/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/23/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/24/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/25/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/26/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/27/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/28/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/29/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/30/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
8/31/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/1/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/2/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/3/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/4/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/5/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/6/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/7/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/8/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/9/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/10/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/11/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/12/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/13/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/14/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/15/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/16/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/17/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/18/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/19/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/20/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/21/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/22/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/23/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/24/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/25/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/26/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/27/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/28/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/29/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
9/30/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/1/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/2/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/3/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/4/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/5/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/6/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/7/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/8/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/9/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/10/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/11/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/12/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/13/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/14/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/15/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/16/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/17/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/18/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/19/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/20/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/21/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/22/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/23/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/24/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/25/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/26/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/27/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/28/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/29/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/30/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
10/31/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/1/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/2/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/3/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/4/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/5/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/6/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/7/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/8/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/9/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
11/10/2020,hOf7m31ZvgQ,SUGARCANE - Leonora (Official Lyric Video),30-Mar-23,235,0
